Class,Dataset Name,Order,Variable Name,Label,Type,Codelist,Value list,Format,Role,Notes,Core
Special-Purpose,DM,5,RFSTDTC,Subject Reference Start Date/Time,Char,,,ISO 8601 datetime or interval,Record Qualifier,Reference start date/time for the subject in ISO 8601 character format. Usually equivalent to date/time when subject was first exposed to study treatment. See assumption 9 for additional detail on when RFSTDTC may be null.,Exp
Special-Purpose,DM,6,RFENDTC,Subject Reference End Date/Time,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Reference end date/time for the subject in ISO 8601 character format. Usually equivalent to the date/time when subject was determined to have ended the trial, and often equivalent to date/time of last exposure to study treatment. Required for all randomized subjects; null for screen failures or unassigned subjects.",Exp
Special-Purpose,DM,7,RFXSTDTC,Date/Time of First Study Treatment,Char,,,ISO 8601 datetime or interval,Record Qualifier,"First date/time of exposure to any protocol-specified treatment or therapy, equal to the earliest value of EXSTDTC.",Exp
Special-Purpose,DM,8,RFXENDTC,Date/Time of Last Study Treatment,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Last date/time of exposure to any protocol-specified treatment or therapy, equal to the latest value of EXENDTC (or the latest value of EXSTDTC if EXENDTC was not collected or is missing).",Exp
Special-Purpose,DM,9,RFCSTDTC,Date/Time of First Challenge Agent Admin,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Used only when protocol specifies a challenge agent to induce a condition that the investigational treatment is intended to cure, mitigate, treat, or prevent. Equal to the earliest value of AGSTDTC for the challenge agent.",Perm
Special-Purpose,DM,10,RFCENDTC,Date/Time of Last Challenge Agent Admin,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Used only when protocol specifies a challenge agent to induce a condition that the investigational treatment is intended to cure, mitigate, treat, or prevent. Equal to the latest value of AGENDTC for the challenge agent (or the latest value of AGSTDTC if AGENDTC was not collected or is missing).",Perm
Special-Purpose,DM,11,RFICDTC,Date/Time of Informed Consent,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Date/time of informed consent in ISO 8601 character format. This will be the same as the date of informed consent in the Disposition domain, if that protocol milestone is documented. Would be null only in studies not collecting the date of informed consent.",Exp
Special-Purpose,DM,12,RFPENDTC,Date/Time of End of Participation,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Date/time when subject ended participation or follow-up in a trial, as defined in the protocol, in ISO 8601 character format. Should correspond to the last known date of contact. Examples include completion date, withdrawal date, last follow-up, date recorded for lost to follow up, and death date.",Exp
Special-Purpose,DM,13,DTHDTC,Date/Time of Death,Char,,,ISO 8601 datetime or interval,Record Qualifier,"Date/time of death for any subject who died, in ISO 8601 format. Should represent the date/time that is captured in the clinical-trial database.",Exp
Special-Purpose,DM,14,DTHFL,Subject Death Flag,Char,C66742,,,Record Qualifier,"Indicates the subject died. Should be ""Y"" or null. Should be populated even when the death date is unknown.",Exp
Special-Purpose,DM,15,SITEID,Study Site Identifier,Char,,,,Record Qualifier,Unique identifier for a site within a study.,Req
Special-Purpose,DM,16,INVID,Investigator Identifier,Char,,,,Record Qualifier,An identifier to describe the Investigator for the study. May be used in addition to SITEID. Not needed if SITEID is equivalent to INVID.,Perm
Special-Purpose,DM,17,INVNAM,Investigator Name,Char,,,,Synonym Qualifier,Name of the investigator for a site.,Perm
Special-Purpose,DM,18,BRTHDTC,Date/Time of Birth,Char,,,ISO 8601 datetime or interval,Record Qualifier,Date/time of birth of the subject.,Perm
Special-Purpose,DM,19,AGE,Age,Num,,,,Record Qualifier,"Age expressed in AGEU. May be derived from RFSTDTC and BRTHDTC, but BRTHDTC may not be available in all cases (due to subject privacy concerns).",Exp
Special-Purpose,DM,20,AGEU,Age Units,Char,C66781,,,Variable Qualifier,Units associated with AGE.,Exp
Special-Purpose,DM,21,SEX,Sex,Char,C66731,,,Record Qualifier,Sex of the subject.,Req
Special-Purpose,DM,22,RACE,Race,Char,C74457,,,Record Qualifier,Race of the subject. Sponsors should refer to the FDA guidance2 regarding the collection of race. See assumption below regarding RACE.,Exp
Special-Purpose,DM,23,ETHNIC,Ethnicity,Char,C66790,,,Record Qualifier,The ethnicity of the subject. Sponsors should refer to the FDA guidance1 regarding the collection of ethnicity.,Perm
Special-Purpose,DM,24,ARMCD,Planned Arm Code,Char,,,,Record Qualifier,"ARMCD is limited to 20 characters. It is not subject to the character restrictions that apply to TESTCD. The maximum length of ARMCD is longer than for other ""short"" variables to accommodate the kind of values that are likely to be needed for crossover trials. For example, if ARMCD values for a 7-period crossover were constructed using 2-character abbreviations for each treatment and separating hyphens, the length of ARMCD values would be 20. If the subject was not assigned to a trial arm, ARMCD is null and ARMNRS is populated. \n With the exception of studies which use multistage arm assignments, must be a value of ARMCD in the Trial Arms dataset.",Exp
Special-Purpose,DM,25,ARM,Description of Planned Arm,Char,,,,Synonym Qualifier,"Name of the arm to which the subject was assigned. If the subject was not assigned to an arm, ARM is null and ARMNRS is populated. \n With the exception of studies which use multistage arm assignments, must be a value of ARM in the Trial Arms dataset.",Exp
Special-Purpose,DM,26,ACTARMCD,Actual Arm Code,Char,,,,Record Qualifier,"Code of actual arm. ACTARMCD is limited to 20 characters. It is not subject to the character restrictions that apply to TESTCD. The maximum length of ACTARMCD is longer than for other short variables to accommodate the kind of values that are likely to be needed for crossover trials. \n With the exception of studies which use multistage arm assignments, must be a value of ARMCD in the Trial Arms dataset. \n If the subject was not assigned to an arm or followed a course not described by any planned arm, ACTARMCD is null and ARMNRS is populated.",Exp
Special-Purpose,DM,27,ACTARM,Description of Actual Arm,Char,,,,Synonym Qualifier,"Description of actual arm. \n With the exception of studies which use multistage arm assignments, must be a value of ARM in the Trial Arms dataset. \n If the subject was not assigned to an arm or followed a course not described by any planned arm, ACTARM is null and ARMNRS is populated.",Exp
Special-Purpose,DM,28,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,C142179,,,Record Qualifier,"A coded reason that arm variables (ARM and ARMCD) and/or actual arm variables (ACTARM and ACTARMCD) are null. Examples: ""SCREEN FAILURE"", ""NOT ASSIGNED"", ""ASSIGNED, NOT TREATED"", ""UNPLANNED TREATMENT"". It is assumed that if the arm and actual arm variables are null, the same reason applies to both arm and actual arm.",Exp
Special-Purpose,DM,29,ACTARMUD,Description of Unplanned Actual Arm,Char,,,,Record Qualifier,A description of actual treatment for a subject who did not receive treatment described in a planned trial arm.,Exp
Special-Purpose,DM,30,COUNTRY,Country,Char,,,,Record Qualifier,"Country of the investigational site in which the subject participated in the trial. \n \n Generally represented using ISO 3166-1 Alpha-3. Note that regulatory agency specific requirements (e.g., US FDA) may require other terminologies; in such cases, follow regulatory requirements.",Req
Special-Purpose,DM,31,DMDTC,Date/Time of Collection,Char,,,ISO 8601 datetime or interval,Timing,Date/time of demographic data collection.,Perm
Special-Purpose,DM,32,DMDY,Study Day of Collection,Num,,,,Timing,Study day of collection measured as integer days.,Perm
Special-Purpose,SE,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Special-Purpose,SE,2,DOMAIN,Domain Abbreviation,Char,,SE,,Identifier,Two-character abbreviation for the domain.,Req
Special-Purpose,SE,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Special-Purpose,SE,4,SESEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. Should be assigned to be consistent chronological order.,Req
Special-Purpose,SE,5,ETCD,Element Code,Char,,,,Topic,"1. ETCD (the companion to ELEMENT) is limited to 8 characters and does not have special character restrictions. These values should be short for ease of use in programming, but it is not expected that ETCD will need to serve as a variable name. \n 2. If an encountered element differs from the planned element to the point that it is considered a new element, then use ""UNPLAN"" as the value for ETCD to represent this element.",Req
Special-Purpose,SE,6,ELEMENT,Description of Element,Char,,,,Synonym Qualifier,"The name of the element. If ETCD has a value of ""UNPLAN"", then ELEMENT should be null.",Perm
Special-Purpose,SE,7,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the subject's assigned trial arm.,Perm
Special-Purpose,SE,8,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the element in the planned sequence of elements for the arm to which the subject was assigned.,Perm
Special-Purpose,SE,9,SESTDTC,Start Date/Time of Element,Char,,,ISO 8601 datetime or interval,Timing,Start date/time for an element for each subject.,Req
Special-Purpose,SE,10,SEENDTC,End Date/Time of Element,Char,,,ISO 8601 datetime or interval,Timing,End date/time for an element for each subject.,Exp
Special-Purpose,SE,11,SESTDY,Study Day of Start of Element,Num,,,,Timing,Study day of start of element relative to the sponsor-defined RFSTDTC.,Perm
Special-Purpose,SE,12,SEENDY,Study Day of End of Element,Num,,,,Timing,Study day of end of element relative to the sponsor-defined RFSTDTC.,Perm
Special-Purpose,SE,13,SEUPDES,Description of Unplanned Element,Char,,,,Synonym Qualifier,"Description of what happened to the subject during an unplanned element. Used only if ETCD has the value of ""UNPLAN"".",Perm
Special-Purpose,SM,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Special-Purpose,SM,2,DOMAIN,Domain Abbreviation,Char,,SM,,Identifier,Two-character abbreviation for the domain.,Req
Special-Purpose,SM,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Special-Purpose,SM,4,SMSEQ,Sequence Number,Num,,,,Identifier,Sequence number to ensure uniqueness of subject records. Should be assigned to be consistent chronological order.,Req
Special-Purpose,SM,5,MIDS,Disease Milestone Instance Name,Char,,,,Topic,"Name of the specific disease milestone. For types of disease milestones that can occur multiple times, the name will end with a sequence number. Example: ""HYPO1"".",Req
Special-Purpose,SM,6,MIDSTYPE,Disease Milestone Type,Char,,,,Record Qualifier,"The type of disease milestone. Example: ""HYPOGLYCEMIC EVENT"".",Req
Special-Purpose,SM,7,SMSTDTC,Start Date/Time of Milestone,Char,,,ISO 8601 datetime or interval,Timing,Start date/time of milestone instance (if milestone is an intervention or event) or date of milestone (if Milestone is a finding).,Exp
Special-Purpose,SM,8,SMENDTC,End Date/Time of Milestone,Char,,,ISO 8601 datetime or interval,Timing,End date/time of disease milestone instance.,Exp
Special-Purpose,SM,9,SMSTDY,Study Day of Start of Milestone,Num,,,,Timing,"Study day of start of disease milestone instance, relative to the sponsor-defined RFSTDTC.",Exp
Special-Purpose,SM,10,SMENDY,Study Day of End of Milestone,Num,,,,Timing,"Study day of end of disease milestone instance, relative to the sponsor-defined RFSTDTC.",Exp
Special-Purpose,SV,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Special-Purpose,SV,2,DOMAIN,Domain Abbreviation,Char,,SV,,Identifier,Two-character abbreviation for the domain most relevant to the observation. The domain abbreviation is also used as a prefix for variables to ensure uniqueness when datasets are merged.,Req
Special-Purpose,SV,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Special-Purpose,SV,4,VISITNUM,Visit Number,Num,,,,Topic,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Req
Special-Purpose,SV,5,VISIT,Visit Name,Char,,,,Synonym Qualifier,Protocol-defined description of a clinical encounter.,Perm
